InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536533,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2024-05-23 09:55:00,4.25,12039.0,United Kingdom
536533,22423,REGENCY CAKESTAND 3 TIER,9,2024-05-23 09:55:00,12.75,12039.0,United Kingdom
536534,85099B,JUMBO BAG RED RETROSPOT,19,2024-08-28 15:35:00,1.95,12024.0,United Kingdom
536534,22633,HAND WARMER UNION JACK,7,2024-08-28 15:35:00,1.85,12024.0,United Kingdom
536534,22632,HAND WARMER RED POLKA DOT,4,2024-08-28 15:35:00,1.85,12024.0,United Kingdom
536535,47566,PARTY BUNTING,9,2024-09-04 19:50:00,4.65,12007.0,United Kingdom
536536,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2024-11-21 16:44:00,4.25,12023.0,United Kingdom
536536,23298,SPOTTY BUNTING,13,2024-11-21 16:44:00,4.95,12023.0,United Kingdom
536536,84406B,CREAM CUPID HEARTS COAT HANGER,6,2024-11-21 16:44:00,2.75,12023.0,United Kingdom
536536,22752,SET 7 BABUSHKA NESTING BOXES,19,2024-11-21 16:44:00,7.65,12023.0,United Kingdom
536536,22423,REGENCY CAKESTAND 3 TIER,7,2024-11-21 16:44:00,12.75,12023.0,United Kingdom
536537,84406B,CREAM CUPID HEARTS COAT HANGER,14,2024-09-26 12:24:00,2.75,12058.0,EIRE
536537,22632,HAND WARMER RED POLKA DOT,10,2024-09-26 12:24:00,1.85,12058.0,EIRE
536537,22423,REGENCY CAKESTAND 3 TIER,18,2024-09-26 12:24:00,12.75,12058.0,EIRE
536538,22423,REGENCY CAKESTAND 3 TIER,8,2024-06-02 10:38:00,12.75,12026.0,United Kingdom
536538,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-06-02 10:38:00,4.25,12026.0,United Kingdom
536539,71053,WHITE METAL LANTERN,13,2024-02-15 17:05:00,3.39,12020.0,United Kingdom
536539,22423,REGENCY CAKESTAND 3 TIER,13,2024-02-15 17:05:00,12.75,12020.0,United Kingdom
536539,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2024-02-15 17:05:00,3.39,12020.0,United Kingdom
536539,23203,JUMBO BAG DOILEY PATTERNS,7,2024-02-15 17:05:00,1.95,12020.0,United Kingdom
536540,23298,SPOTTY BUNTING,5,2024-03-13 09:46:00,4.95,12064.0,Spain
536540,23203,JUMBO BAG DOILEY PATTERNS,13,2024-03-13 09:46:00,1.95,12064.0,Spain
536540,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-03-13 09:46:00,2.75,12064.0,Spain
536540,23203,JUMBO BAG DOILEY PATTERNS,6,2024-03-13 09:46:00,1.95,12064.0,Spain
536540,23298,SPOTTY BUNTING,3,2024-03-13 09:46:00,4.95,12064.0,Spain
536541,23298,SPOTTY BUNTING,4,2024-04-13 11:40:00,4.95,12022.0,EIRE
536541,47566,PARTY BUNTING,11,2024-04-13 11:40:00,4.65,12022.0,EIRE
536541,22632,HAND WARMER RED POLKA DOT,14,2024-04-13 11:40:00,1.85,12022.0,EIRE
536541,23298,SPOTTY BUNTING,19,2024-04-13 11:40:00,4.95,12022.0,EIRE
536541,22632,HAND WARMER RED POLKA DOT,12,2024-04-13 11:40:00,1.85,12022.0,EIRE
536542,22423,REGENCY CAKESTAND 3 TIER,19,2024-04-03 11:37:00,12.75,12059.0,United Kingdom
536542,22633,HAND WARMER UNION JACK,8,2024-04-03 11:37:00,1.85,12059.0,United Kingdom
536543,22423,REGENCY CAKESTAND 3 TIER,17,2024-09-07 14:01:00,12.75,12035.0,United Kingdom
536543,47566,PARTY BUNTING,12,2024-09-07 14:01:00,4.65,12035.0,United Kingdom
536543,22752,SET 7 BABUSHKA NESTING BOXES,9,2024-09-07 14:01:00,7.65,12035.0,United Kingdom
536544,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2024-12-07 18:51:00,4.95,12014.0,United Kingdom
536544,22423,REGENCY CAKESTAND 3 TIER,10,2024-12-07 18:51:00,12.75,12014.0,United Kingdom
536545,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2024-08-18 17:20:00,4.25,12035.0,Germany
536545,47566,PARTY BUNTING,18,2024-08-18 17:20:00,4.65,12035.0,Germany
536546,47566,PARTY BUNTING,15,2024-11-03 19:58:00,4.65,12025.0,United Kingdom
536546,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2024-11-03 19:58:00,3.39,12025.0,United Kingdom
536546,71053,WHITE METAL LANTERN,10,2024-11-03 19:58:00,3.39,12025.0,United Kingdom
536546,85099B,JUMBO BAG RED RETROSPOT,9,2024-11-03 19:58:00,1.95,12025.0,United Kingdom
536547,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2024-03-28 15:38:00,3.39,12055.0,United Kingdom
536547,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2024-03-28 15:38:00,4.25,12055.0,United Kingdom
536548,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2024-05-29 11:13:00,3.39,12029.0,United Kingdom
536548,22632,HAND WARMER RED POLKA DOT,4,2024-05-29 11:13:00,1.85,12029.0,United Kingdom
536548,22752,SET 7 BABUSHKA NESTING BOXES,1,2024-05-29 11:13:00,7.65,12029.0,United Kingdom
536548,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-05-29 11:13:00,2.95,12029.0,United Kingdom
536548,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2024-05-29 11:13:00,4.25,12029.0,United Kingdom
536549,85099B,JUMBO BAG RED RETROSPOT,3,2024-11-02 10:08:00,1.95,12010.0,France
536549,71053,WHITE METAL LANTERN,8,2024-11-02 10:08:00,3.39,12010.0,France
536549,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2024-11-02 10:08:00,4.25,12010.0,France
536549,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2024-11-02 10:08:00,3.39,12010.0,France
536550,23203,JUMBO BAG DOILEY PATTERNS,18,2024-02-26 08:25:00,1.95,12075.0,United Kingdom
536550,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2024-02-26 08:25:00,3.39,12075.0,United Kingdom
536550,85099B,JUMBO BAG RED RETROSPOT,2,2024-02-26 08:25:00,1.95,12075.0,United Kingdom
536550,47566,PARTY BUNTING,3,2024-02-26 08:25:00,4.65,12075.0,United Kingdom
536551,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2024-10-15 10:16:00,3.39,12047.0,United Kingdom
536551,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-10-15 10:16:00,4.25,12047.0,United Kingdom
536551,22423,REGENCY CAKESTAND 3 TIER,16,2024-10-15 10:16:00,12.75,12047.0,United Kingdom
536551,22632,HAND WARMER RED POLKA DOT,4,2024-10-15 10:16:00,1.85,12047.0,United Kingdom
536551,84406B,CREAM CUPID HEARTS COAT HANGER,9,2024-10-15 10:16:00,2.75,12047.0,United Kingdom
536552,23298,SPOTTY BUNTING,13,2024-07-20 10:30:00,4.95,12040.0,United Kingdom
536552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-07-20 10:30:00,2.95,12040.0,United Kingdom
536552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-07-20 10:30:00,2.95,12040.0,United Kingdom
536552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-07-20 10:30:00,2.95,12040.0,United Kingdom
536553,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2024-02-04 16:43:00,3.39,12008.0,United Kingdom
536553,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2024-02-04 16:43:00,3.39,12008.0,United Kingdom
536553,84406B,CREAM CUPID HEARTS COAT HANGER,9,2024-02-04 16:43:00,2.75,12008.0,United Kingdom
536553,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2024-02-04 16:43:00,3.39,12008.0,United Kingdom
536553,22752,SET 7 BABUSHKA NESTING BOXES,13,2024-02-04 16:43:00,7.65,12008.0,United Kingdom
536554,23203,JUMBO BAG DOILEY PATTERNS,16,2024-05-08 11:47:00,1.95,12061.0,France
536554,47566,PARTY BUNTING,8,2024-05-08 11:47:00,4.65,12061.0,France
536554,22752,SET 7 BABUSHKA NESTING BOXES,7,2024-05-08 11:47:00,7.65,12061.0,France
536554,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2024-05-08 11:47:00,3.39,12061.0,France
536554,22423,REGENCY CAKESTAND 3 TIER,16,2024-05-08 11:47:00,12.75,12061.0,France
536555,22632,HAND WARMER RED POLKA DOT,17,2024-06-28 10:53:00,1.85,12013.0,United Kingdom
536556,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2024-02-05 11:09:00,3.39,12073.0,United Kingdom
536556,22633,HAND WARMER UNION JACK,2,2024-02-05 11:09:00,1.85,12073.0,United Kingdom
536556,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2024-02-05 11:09:00,3.39,12073.0,United Kingdom
536557,22752,SET 7 BABUSHKA NESTING BOXES,13,2024-06-08 18:46:00,7.65,12006.0,United Kingdom
536558,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-10-27 12:10:00,2.95,12059.0,United Kingdom
536559,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-10-27 14:32:00,2.95,12021.0,United Kingdom
536559,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-10-27 14:32:00,4.25,12021.0,United Kingdom
536559,22632,HAND WARMER RED POLKA DOT,15,2024-10-27 14:32:00,1.85,12021.0,United Kingdom
536559,22632,HAND WARMER RED POLKA DOT,5,2024-10-27 14:32:00,1.85,12021.0,United Kingdom
536559,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2024-10-27 14:32:00,3.39,12021.0,United Kingdom
536560,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2024-07-03 14:45:00,3.39,12016.0,France
536560,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-07-03 14:45:00,4.25,12016.0,France
536560,85099B,JUMBO BAG RED RETROSPOT,4,2024-07-03 14:45:00,1.95,12016.0,France
536561,22752,SET 7 BABUSHKA NESTING BOXES,4,2024-10-01 19:07:00,7.65,12051.0,Germany
536562,22423,REGENCY CAKESTAND 3 TIER,19,2024-03-05 08:49:00,12.75,12012.0,United Kingdom
536562,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2024-03-05 08:49:00,4.95,12012.0,United Kingdom
536563,84406B,CREAM CUPID HEARTS COAT HANGER,17,2024-08-26 10:26:00,2.75,12079.0,Spain
536563,47566,PARTY BUNTING,19,2024-08-26 10:26:00,4.65,12079.0,Spain
536564,22633,HAND WARMER UNION JACK,13,2024-11-14 13:11:00,1.85,12076.0,United Kingdom
536564,47566,PARTY BUNTING,6,2024-11-14 13:11:00,4.65,12076.0,United Kingdom
536565,22752,SET 7 BABUSHKA NESTING BOXES,16,2024-09-25 08:33:00,7.65,12020.0,France
536565,22752,SET 7 BABUSHKA NESTING BOXES,14,2024-09-25 08:33:00,7.65,12020.0,France
536565,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-09-25 08:33:00,4.25,12020.0,France
536566,85099B,JUMBO BAG RED RETROSPOT,5,2024-01-19 19:36:00,1.95,12042.0,United Kingdom
536566,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2024-01-19 19:36:00,3.39,12042.0,United Kingdom
536566,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2024-01-19 19:36:00,3.39,12042.0,United Kingdom
536567,23298,SPOTTY BUNTING,6,2024-10-28 12:33:00,4.95,12008.0,United Kingdom
536567,71053,WHITE METAL LANTERN,10,2024-10-28 12:33:00,3.39,12008.0,United Kingdom
536568,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-04-24 13:33:00,4.95,12012.0,United Kingdom
536568,22752,SET 7 BABUSHKA NESTING BOXES,1,2024-04-24 13:33:00,7.65,12012.0,United Kingdom
536568,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-04-24 13:33:00,2.95,12012.0,United Kingdom
536568,22632,HAND WARMER RED POLKA DOT,17,2024-04-24 13:33:00,1.85,12012.0,United Kingdom
536569,71053,WHITE METAL LANTERN,9,2024-08-23 17:10:00,3.39,12061.0,EIRE
536569,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2024-08-23 17:10:00,4.95,12061.0,EIRE
536569,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2024-08-23 17:10:00,4.95,12061.0,EIRE
536569,22633,HAND WARMER UNION JACK,2,2024-08-23 17:10:00,1.85,12061.0,EIRE
536569,22752,SET 7 BABUSHKA NESTING BOXES,5,2024-08-23 17:10:00,7.65,12061.0,EIRE
536570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-08-01 13:11:00,2.95,12037.0,United Kingdom
536570,23203,JUMBO BAG DOILEY PATTERNS,2,2024-08-01 13:11:00,1.95,12037.0,United Kingdom
536570,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-08-01 13:11:00,4.25,12037.0,United Kingdom
536570,71053,WHITE METAL LANTERN,9,2024-08-01 13:11:00,3.39,12037.0,United Kingdom
536571,84406B,CREAM CUPID HEARTS COAT HANGER,7,2024-03-05 08:08:00,2.75,12041.0,United Kingdom
536571,22752,SET 7 BABUSHKA NESTING BOXES,7,2024-03-05 08:08:00,7.65,12041.0,United Kingdom
536571,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-03-05 08:08:00,3.39,12041.0,United Kingdom
536571,22633,HAND WARMER UNION JACK,7,2024-03-05 08:08:00,1.85,12041.0,United Kingdom
536571,22752,SET 7 BABUSHKA NESTING BOXES,6,2024-03-05 08:08:00,7.65,12041.0,United Kingdom
536572,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2024-08-10 13:12:00,2.95,12074.0,Germany
536572,22423,REGENCY CAKESTAND 3 TIER,2,2024-08-10 13:12:00,12.75,12074.0,Germany
536572,23298,SPOTTY BUNTING,3,2024-08-10 13:12:00,4.95,12074.0,Germany
536572,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-08-10 13:12:00,2.95,12074.0,Germany
536572,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2024-08-10 13:12:00,4.25,12074.0,Germany
536573,71053,WHITE METAL LANTERN,16,2024-02-14 10:51:00,3.39,12032.0,Spain
536573,22423,REGENCY CAKESTAND 3 TIER,10,2024-02-14 10:51:00,12.75,12032.0,Spain
536573,84406B,CREAM CUPID HEARTS COAT HANGER,19,2024-02-14 10:51:00,2.75,12032.0,Spain
536573,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-02-14 10:51:00,4.25,12032.0,Spain
536574,71053,WHITE METAL LANTERN,11,2024-05-26 08:19:00,3.39,12016.0,United Kingdom
536574,23203,JUMBO BAG DOILEY PATTERNS,16,2024-05-26 08:19:00,1.95,12016.0,United Kingdom
536574,23203,JUMBO BAG DOILEY PATTERNS,4,2024-05-26 08:19:00,1.95,12016.0,United Kingdom
536574,22720,SET OF 3 CAKE TINS PANTRY DESIGN,19,2024-05-26 08:19:00,4.95,12016.0,United Kingdom
536574,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2024-05-26 08:19:00,3.39,12016.0,United Kingdom
536575,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-06-29 11:58:00,4.95,12042.0,Spain
536575,23298,SPOTTY BUNTING,12,2024-06-29 11:58:00,4.95,12042.0,Spain
536576,47566,PARTY BUNTING,2,2024-02-16 15:19:00,4.65,12037.0,United Kingdom
536577,22423,REGENCY CAKESTAND 3 TIER,8,2024-11-12 08:35:00,12.75,12063.0,United Kingdom
536577,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-11-12 08:35:00,4.25,12063.0,United Kingdom
536578,22423,REGENCY CAKESTAND 3 TIER,8,2024-08-19 12:55:00,12.75,12064.0,Germany
536578,23298,SPOTTY BUNTING,7,2024-08-19 12:55:00,4.95,12064.0,Germany
536578,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2024-08-19 12:55:00,3.39,12064.0,Germany
536578,47566,PARTY BUNTING,11,2024-08-19 12:55:00,4.65,12064.0,Germany
536578,22752,SET 7 BABUSHKA NESTING BOXES,9,2024-08-19 12:55:00,7.65,12064.0,Germany
536579,47566,PARTY BUNTING,7,2024-08-28 12:33:00,4.65,12023.0,United Kingdom
536579,71053,WHITE METAL LANTERN,8,2024-08-28 12:33:00,3.39,12023.0,United Kingdom
536580,47566,PARTY BUNTING,8,2024-02-04 11:09:00,4.65,12042.0,United Kingdom
536580,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-02-04 11:09:00,4.95,12042.0,United Kingdom
536580,23298,SPOTTY BUNTING,11,2024-02-04 11:09:00,4.95,12042.0,United Kingdom
536580,23298,SPOTTY BUNTING,15,2024-02-04 11:09:00,4.95,12042.0,United Kingdom
536581,84406B,CREAM CUPID HEARTS COAT HANGER,12,2024-04-03 14:49:00,2.75,12042.0,Spain
536581,71053,WHITE METAL LANTERN,13,2024-04-03 14:49:00,3.39,12042.0,Spain
536581,47566,PARTY BUNTING,1,2024-04-03 14:49:00,4.65,12042.0,Spain
536581,85099B,JUMBO BAG RED RETROSPOT,18,2024-04-03 14:49:00,1.95,12042.0,Spain
536581,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-04-03 14:49:00,4.95,12042.0,Spain
536582,85099B,JUMBO BAG RED RETROSPOT,1,2024-12-03 19:34:00,1.95,12008.0,Spain
536583,22752,SET 7 BABUSHKA NESTING BOXES,15,2024-09-05 18:33:00,7.65,12074.0,United Kingdom
536584,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-11-07 10:29:00,4.25,12012.0,United Kingdom
536584,22632,HAND WARMER RED POLKA DOT,15,2024-11-07 10:29:00,1.85,12012.0,United Kingdom
536584,47566,PARTY BUNTING,7,2024-11-07 10:29:00,4.65,12012.0,United Kingdom
536585,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-11-16 19:22:00,2.95,12070.0,EIRE
536585,22423,REGENCY CAKESTAND 3 TIER,4,2024-11-16 19:22:00,12.75,12070.0,EIRE
536585,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2024-11-16 19:22:00,4.25,12070.0,EIRE
536586,71053,WHITE METAL LANTERN,19,2024-06-30 10:32:00,3.39,12011.0,United Kingdom
536586,23298,SPOTTY BUNTING,17,2024-06-30 10:32:00,4.95,12011.0,United Kingdom
536586,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2024-06-30 10:32:00,4.95,12011.0,United Kingdom
536586,23203,JUMBO BAG DOILEY PATTERNS,12,2024-06-30 10:32:00,1.95,12011.0,United Kingdom
536586,47566,PARTY BUNTING,17,2024-06-30 10:32:00,4.65,12011.0,United Kingdom
536587,22633,HAND WARMER UNION JACK,10,2024-05-16 09:06:00,1.85,12046.0,United Kingdom
536587,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2024-05-16 09:06:00,3.39,12046.0,United Kingdom
536587,85099B,JUMBO BAG RED RETROSPOT,19,2024-05-16 09:06:00,1.95,12046.0,United Kingdom
536587,22423,REGENCY CAKESTAND 3 TIER,12,2024-05-16 09:06:00,12.75,12046.0,United Kingdom
536587,23203,JUMBO BAG DOILEY PATTERNS,9,2024-05-16 09:06:00,1.95,12046.0,United Kingdom
536588,23203,JUMBO BAG DOILEY PATTERNS,16,2024-05-15 09:25:00,1.95,12074.0,United Kingdom
536589,22423,REGENCY CAKESTAND 3 TIER,17,2024-11-01 08:17:00,12.75,12017.0,France
536589,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-11-01 08:17:00,2.95,12017.0,France
536590,22632,HAND WARMER RED POLKA DOT,4,2024-07-08 14:27:00,1.85,12075.0,United Kingdom
536590,85099B,JUMBO BAG RED RETROSPOT,13,2024-07-08 14:27:00,1.95,12075.0,United Kingdom
536590,71053,WHITE METAL LANTERN,8,2024-07-08 14:27:00,3.39,12075.0,United Kingdom
536590,23298,SPOTTY BUNTING,12,2024-07-08 14:27:00,4.95,12075.0,United Kingdom
536591,23203,JUMBO BAG DOILEY PATTERNS,5,2024-01-15 14:27:00,1.95,12010.0,Spain
536591,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-01-15 14:27:00,4.25,12010.0,Spain
536591,22632,HAND WARMER RED POLKA DOT,4,2024-01-15 14:27:00,1.85,12010.0,Spain
536592,84406B,CREAM CUPID HEARTS COAT HANGER,8,2024-05-05 10:05:00,2.75,12039.0,United Kingdom
536592,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-05-05 10:05:00,3.39,12039.0,United Kingdom
536592,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2024-05-05 10:05:00,4.25,12039.0,United Kingdom
536592,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-05-05 10:05:00,3.39,12039.0,United Kingdom
536592,22632,HAND WARMER RED POLKA DOT,13,2024-05-05 10:05:00,1.85,12039.0,United Kingdom
536593,84406B,CREAM CUPID HEARTS COAT HANGER,9,2024-11-14 18:38:00,2.75,12079.0,United Kingdom
536593,22752,SET 7 BABUSHKA NESTING BOXES,1,2024-11-14 18:38:00,7.65,12079.0,United Kingdom
536593,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2024-11-14 18:38:00,3.39,12079.0,United Kingdom
536594,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2024-12-28 13:57:00,3.39,12029.0,United Kingdom
536595,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2024-04-20 14:54:00,3.39,12043.0,United Kingdom
536596,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-11-01 18:07:00,2.95,12060.0,United Kingdom
536597,23203,JUMBO BAG DOILEY PATTERNS,11,2024-02-26 16:32:00,1.95,12074.0,United Kingdom
536597,22423,REGENCY CAKESTAND 3 TIER,8,2024-02-26 16:32:00,12.75,12074.0,United Kingdom
536597,23298,SPOTTY BUNTING,9,2024-02-26 16:32:00,4.95,12074.0,United Kingdom
536597,47566,PARTY BUNTING,2,2024-02-26 16:32:00,4.65,12074.0,United Kingdom
536597,84406B,CREAM CUPID HEARTS COAT HANGER,19,2024-02-26 16:32:00,2.75,12074.0,United Kingdom
536598,84406B,CREAM CUPID HEARTS COAT HANGER,19,2024-04-23 17:11:00,2.75,12023.0,United Kingdom
536598,84406B,CREAM CUPID HEARTS COAT HANGER,2,2024-04-23 17:11:00,2.75,12023.0,United Kingdom
536599,71053,WHITE METAL LANTERN,19,2024-11-12 09:42:00,3.39,12053.0,United Kingdom
536599,85099B,JUMBO BAG RED RETROSPOT,17,2024-11-12 09:42:00,1.95,12053.0,United Kingdom
536599,22752,SET 7 BABUSHKA NESTING BOXES,18,2024-11-12 09:42:00,7.65,12053.0,United Kingdom
536599,85099B,JUMBO BAG RED RETROSPOT,3,2024-11-12 09:42:00,1.95,12053.0,United Kingdom
536599,23203,JUMBO BAG DOILEY PATTERNS,16,2024-11-12 09:42:00,1.95,12053.0,United Kingdom
536600,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-07-18 12:32:00,3.39,12024.0,Spain
536600,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2024-07-18 12:32:00,4.25,12024.0,Spain
536600,23298,SPOTTY BUNTING,10,2024-07-18 12:32:00,4.95,12024.0,Spain
536600,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-07-18 12:32:00,4.25,12024.0,Spain
536600,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-07-18 12:32:00,4.95,12024.0,Spain
536601,22423,REGENCY CAKESTAND 3 TIER,2,2024-05-11 10:23:00,12.75,12022.0,United Kingdom
536602,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2024-10-11 16:26:00,4.95,12045.0,United Kingdom
536602,71053,WHITE METAL LANTERN,1,2024-10-11 16:26:00,3.39,12045.0,United Kingdom
536602,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2024-10-11 16:26:00,3.39,12045.0,United Kingdom
536602,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2024-10-11 16:26:00,4.95,12045.0,United Kingdom
536602,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2024-10-11 16:26:00,3.39,12045.0,United Kingdom
536603,23203,JUMBO BAG DOILEY PATTERNS,19,2024-03-20 12:30:00,1.95,12065.0,United Kingdom
536603,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-03-20 12:30:00,2.95,12065.0,United Kingdom
536603,22632,HAND WARMER RED POLKA DOT,1,2024-03-20 12:30:00,1.85,12065.0,United Kingdom
536603,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-03-20 12:30:00,7.65,12065.0,United Kingdom
536603,23203,JUMBO BAG DOILEY PATTERNS,2,2024-03-20 12:30:00,1.95,12065.0,United Kingdom
536604,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2024-03-12 09:34:00,3.39,12011.0,United Kingdom
536604,85099B,JUMBO BAG RED RETROSPOT,12,2024-03-12 09:34:00,1.95,12011.0,United Kingdom
536604,23298,SPOTTY BUNTING,4,2024-03-12 09:34:00,4.95,12011.0,United Kingdom
536604,22633,HAND WARMER UNION JACK,16,2024-03-12 09:34:00,1.85,12011.0,United Kingdom
536604,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2024-03-12 09:34:00,4.95,12011.0,United Kingdom
536605,71053,WHITE METAL LANTERN,2,2024-11-11 15:56:00,3.39,12052.0,United Kingdom
536605,22633,HAND WARMER UNION JACK,5,2024-11-11 15:56:00,1.85,12052.0,United Kingdom
536606,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2024-06-08 15:56:00,3.39,12032.0,EIRE
536606,71053,WHITE METAL LANTERN,11,2024-06-08 15:56:00,3.39,12032.0,EIRE
536607,84406B,CREAM CUPID HEARTS COAT HANGER,13,2024-03-07 15:19:00,2.75,12033.0,United Kingdom
536607,84406B,CREAM CUPID HEARTS COAT HANGER,9,2024-03-07 15:19:00,2.75,12033.0,United Kingdom
536607,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-03-07 15:19:00,4.95,12033.0,United Kingdom
536607,23298,SPOTTY BUNTING,14,2024-03-07 15:19:00,4.95,12033.0,United Kingdom
536608,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2024-03-02 16:56:00,4.95,12072.0,Germany
536609,47566,PARTY BUNTING,9,2024-06-30 14:31:00,4.65,12047.0,United Kingdom
536609,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2024-06-30 14:31:00,3.39,12047.0,United Kingdom
536609,71053,WHITE METAL LANTERN,10,2024-06-30 14:31:00,3.39,12047.0,United Kingdom
536610,23298,SPOTTY BUNTING,12,2024-06-23 19:25:00,4.95,12041.0,Spain
536611,22632,HAND WARMER RED POLKA DOT,19,2024-03-24 16:38:00,1.85,12019.0,United Kingdom
536612,22423,REGENCY CAKESTAND 3 TIER,2,2024-06-20 13:53:00,12.75,12001.0,United Kingdom
536612,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2024-06-20 13:53:00,4.95,12001.0,United Kingdom
536612,22423,REGENCY CAKESTAND 3 TIER,13,2024-06-20 13:53:00,12.75,12001.0,United Kingdom
536613,84406B,CREAM CUPID HEARTS COAT HANGER,17,2024-10-12 18:25:00,2.75,12059.0,United Kingdom
536613,23298,SPOTTY BUNTING,12,2024-10-12 18:25:00,4.95,12059.0,United Kingdom
536613,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2024-10-12 18:25:00,3.39,12059.0,United Kingdom
